source,target,method_id,scope,held_out_group,metric,point_estimate,bootstrap_median,ci_lower_95,ci_upper_95,ci_width,fixed_draw_count,valid_draw_count,invalid_draw_count,valid_draw_fraction,original_metric_status
a1_5,side_effect,S5_no_termination_or_repetition,pooled,,ap,0.040135698541423695,0.04238984580968659,0.016990371605193656,0.081391541249095,0.06440116964390136,10000,9999,1,0.9999,ok
a1_5,side_effect,S5_no_termination_or_repetition,pooled,,f1,0.03278688524590164,0.03225806451612903,0.0,0.07874015748031496,0.07874015748031496,10000,9999,1,0.9999,ok
a1_5,side_effect,S5_no_termination_or_repetition,pooled,,ap_lift,-0.021402762997037847,-0.01712090345826673,-0.03600954666785158,-0.002208658956860373,0.03380088771099121,10000,9999,1,0.9999,ok
a1_5,side_effect,S6_termination_repetition_only,pooled,,ap,0.044297995581763394,0.046369646278074106,0.01890484610071696,0.08847203332255946,0.06956718722184249,10000,9999,1,0.9999,ok
a1_5,side_effect,S6_termination_repetition_only,pooled,,f1,0.02247191011235955,0.021739130434782608,0.0,0.07058823529411765,0.07058823529411765,10000,9999,1,0.9999,ok
a1_5,side_effect,S6_termination_repetition_only,pooled,,ap_lift,-0.017240465956698148,-0.013151685011536997,-0.028557947440516672,0.0012013044552519586,0.02975925189576863,10000,9999,1,0.9999,ok
a1_5,looping,S0_full13,pooled,,ap,0.83603956358356,0.841610806908631,0.727088369996837,0.9342721367151755,0.2071837667183385,10000,10000,0,1.0,ok
a1_5,looping,S0_full13,pooled,,f1,0.8844221105527639,0.8844221105527639,0.8295454545454546,0.9313725490196079,0.10182709447415328,10000,10000,0,1.0,ok
a1_5,looping,S0_full13,pooled,,ap_lift,0.3666518084815192,0.3673771701860853,0.2735076921891858,0.47189963220801606,0.19839194001883026,10000,10000,0,1.0,ok
a1_5,looping,S1_no_termination,pooled,,ap,0.8281000897840451,0.833945360830975,0.7194061981159954,0.9306943332371448,0.2112881351211494,10000,10000,0,1.0,ok
a1_5,looping,S1_no_termination,pooled,,f1,0.9072164948453608,0.9081081081081082,0.8586387434554974,0.9473684210526315,0.08872967759713413,10000,10000,0,1.0,ok
a1_5,looping,S1_no_termination,pooled,,ap_lift,0.3587123346820043,0.36005543012211955,0.26576598562818654,0.465818769607781,0.20005278397959447,10000,10000,0,1.0,ok
a1_5,looping,S2_no_repetition,pooled,,ap,0.7937072426213205,0.803501099731847,0.6849826522556827,0.9227926031908076,0.23780995093512491,10000,10000,0,1.0,ok
a1_5,looping,S2_no_repetition,pooled,,f1,0.8923076923076924,0.8932038834951457,0.8341034755134281,0.9387755102040817,0.10467203469065356,10000,10000,0,1.0,ok
