artifact_id,artifact_path,location_kind,source_artifact,source_row_key,source_field,exact_value,display_value,format_rule,evidence_status
Table5_Interpretability_Failure_Summary,paper/tables/Table5_Interpretability_Failure_Summary.md,table,artifacts/a2_3_table_5_interpretability_error_summary.csv,target=success,frozen_B2_dev_AP,0.5465428107647715,0.547,predictive_metric_3_decimal_places,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE
Table5_Interpretability_Failure_Summary,paper/tables/Table5_Interpretability_Failure_Summary.md,table,artifacts/a2_3_table_5_interpretability_error_summary.csv,target=looping,top_structural_signals:observation_char_count_mean_nonempty,-0.8303141879031721,-0.830,coefficient_3_decimal_places,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE
Table5_Interpretability_Failure_Summary,paper/tables/Table5_Interpretability_Failure_Summary.md,table,artifacts/a2_3_table_5_interpretability_error_summary.csv,target=looping,top_structural_signals:nonempty_action_count,0.6951595977941223,0.695,coefficient_3_decimal_places,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE
Table5_Interpretability_Failure_Summary,paper/tables/Table5_Interpretability_Failure_Summary.md,table,artifacts/a2_3_table_5_interpretability_error_summary.csv,target=looping,top_structural_signals:nonempty_observation_count,0.6951595977941223,0.695,coefficient_3_decimal_places,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE
Table5_Interpretability_Failure_Summary,paper/tables/Table5_Interpretability_Failure_Summary.md,table,artifacts/a2_3_table_5_interpretability_error_summary.csv,target=looping,top_structural_signals:step_count,0.6951595977941223,0.695,coefficient_3_decimal_places,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE
Table5_Interpretability_Failure_Summary,paper/tables/Table5_Interpretability_Failure_Summary.md,table,artifacts/a2_3_table_5_interpretability_error_summary.csv,target=looping,top_structural_signals:nonempty_focused_element_count,0.6695402954920133,0.670,coefficient_3_decimal_places,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE
Table5_Interpretability_Failure_Summary,paper/tables/Table5_Interpretability_Failure_Summary.md,table,artifacts/a2_3_table_5_interpretability_error_summary.csv,target=looping,metadata_AP,0.5686989238427644,0.569,predictive_metric_3_decimal_places,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE
Table5_Interpretability_Failure_Summary,paper/tables/Table5_Interpretability_Failure_Summary.md,table,artifacts/a2_3_table_5_interpretability_error_summary.csv,target=looping,metadata_AP_lift,0.0993111687407236,0.099,predictive_metric_3_decimal_places,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE
Table5_Interpretability_Failure_Summary,paper/tables/Table5_Interpretability_Failure_Summary.md,table,artifacts/a2_3_table_5_interpretability_error_summary.csv,target=looping,frozen_B2_dev_AP,0.9140810084290651,0.914,predictive_metric_3_decimal_places,DEV_ONLY;POST_FREEZE_DIAGNOSTIC;POST_FREEZE_DESCRIPTIVE
Fig2_Heldout_AP_Lift_CI,paper/figures/Fig2_Heldout_AP_Lift_CI.pdf,figure,artifacts/a2_3_table_1_main_heldout_results.csv,target=Success,AP_lift,0.38956726077582238,0.390,predictive_metric_3_decimal_places,CONFIRMATORY_SUPPORTED
Fig2_Heldout_AP_Lift_CI,paper/figures/Fig2_Heldout_AP_Lift_CI.pdf,figure,artifacts/a2_3_table_1_main_heldout_results.csv,target=Success,AP_lift_CI_low,0.32680649134080703,0.327,predictive_metric_3_decimal_places,CONFIRMATORY_SUPPORTED
Fig2_Heldout_AP_Lift_CI,paper/figures/Fig2_Heldout_AP_Lift_CI.pdf,figure,artifacts/a2_3_table_1_main_heldout_results.csv,target=Success,AP_lift_CI_high,0.45541133477850798,0.455,predictive_metric_3_decimal_places,CONFIRMATORY_SUPPORTED
Fig2_Heldout_AP_Lift_CI,paper/figures/Fig2_Heldout_AP_Lift_CI.pdf,figure,artifacts/a2_3_table_1_main_heldout_results.csv,target=Looping,AP_lift,0.39482874526785017,0.395,predictive_metric_3_decimal_places,CONFIRMATORY_SUPPORTED
Fig2_Heldout_AP_Lift_CI,paper/figures/Fig2_Heldout_AP_Lift_CI.pdf,figure,artifacts/a2_3_table_1_main_heldout_results.csv,target=Looping,AP_lift_CI_low,0.36096476759760193,0.361,predictive_metric_3_decimal_places,CONFIRMATORY_SUPPORTED
Fig2_Heldout_AP_Lift_CI,paper/figures/Fig2_Heldout_AP_Lift_CI.pdf,figure,artifacts/a2_3_table_1_main_heldout_results.csv,target=Looping,AP_lift_CI_high,0.42859756050695702,0.429,predictive_metric_3_decimal_places,CONFIRMATORY_SUPPORTED
Fig3_Efficiency_Complexity,paper/figures/Fig3_Efficiency_Complexity.pdf,figure,artifacts/a2_3_table_2_efficiency_tradeoff.csv,method=B2,dimension,13,13,integer,EFFICIENCY_BENCHMARK
Fig3_Efficiency_Complexity,paper/figures/Fig3_Efficiency_Complexity.pdf,figure,artifacts/a2_3_table_2_efficiency_tradeoff.csv,method=B2,extraction_ms_per_trajectory,0.01343163276775455,0.01343 ms,latency_4_significant_digits,EFFICIENCY_BENCHMARK
Fig3_Efficiency_Complexity,paper/figures/Fig3_Efficiency_Complexity.pdf,figure,artifacts/a2_3_table_2_efficiency_tradeoff.csv,method=B2,representation_size_bytes,20512,20.0 KiB,bytes_to_KiB_3_significant_digits,EFFICIENCY_BENCHMARK
Fig3_Efficiency_Complexity,paper/figures/Fig3_Efficiency_Complexity.pdf,figure,artifacts/a2_3_table_2_efficiency_tradeoff.csv,method=B4,dimension,1024,1024,integer,EFFICIENCY_BENCHMARK
Fig3_Efficiency_Complexity,paper/figures/Fig3_Efficiency_Complexity.pdf,figure,artifacts/a2_3_table_2_efficiency_tradeoff.csv,method=B4,extraction_ms_per_trajectory,2370.268617346984,2.37e3 ms,latency_3_significant_digits,EFFICIENCY_BENCHMARK
Fig3_Efficiency_Complexity,paper/figures/Fig3_Efficiency_Complexity.pdf,figure,artifacts/a2_3_table_2_efficiency_tradeoff.csv,method=B4,representation_size_bytes,802944,784 KiB,bytes_to_KiB_3_significant_digits,EFFICIENCY_BENCHMARK
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=success|feature=observation_char_count_total,standardized_coefficient,-2.2036341198743488,-2.204,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=success|feature=observation_char_count_mean_nonempty,standardized_coefficient,1.8794611945779307,1.879,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=success|feature=action_char_count_total,standardized_coefficient,0.7322218588981673,0.732,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=success|feature=has_explicit_termination_signal,standardized_coefficient,-0.6098788036976219,-0.610,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=success|feature=unique_action_ratio,standardized_coefficient,0.5203365042865755,0.520,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=looping|feature=observation_char_count_mean_nonempty,standardized_coefficient,-0.8303141879031721,-0.830,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=looping|feature=nonempty_action_count,standardized_coefficient,0.6951595977941223,0.695,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=looping|feature=nonempty_observation_count,standardized_coefficient,0.6951595977941223,0.695,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=looping|feature=step_count,standardized_coefficient,0.6951595977941223,0.695,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
Fig4_Structural_Interpretation,paper/figures/Fig4_Structural_Interpretation.pdf,figure,artifacts/a2_2_structural_coefficients.csv,target=looping|feature=nonempty_focused_element_count,standardized_coefficient,0.6695402954920133,0.670,coefficient_3_decimal_places,POST_FREEZE_DIAGNOSTIC
FigS1_SideEffect_Exploratory_AP_Lift,paper/figures/FigS1_SideEffect_Exploratory_AP_Lift.pdf,figure,artifacts/a2_3_table_1_main_heldout_results.csv,target=Side Effect,AP_lift,0.042850697670555743,0.043,predictive_metric_3_decimal_places,EXPLORATORY_SUPPORTED
FigS1_SideEffect_Exploratory_AP_Lift,paper/figures/FigS1_SideEffect_Exploratory_AP_Lift.pdf,figure,artifacts/a2_3_table_1_main_heldout_results.csv,target=Side Effect,AP_lift_CI_low,0.021245001224243706,0.021,predictive_metric_3_decimal_places,EXPLORATORY_SUPPORTED
FigS1_SideEffect_Exploratory_AP_Lift,paper/figures/FigS1_SideEffect_Exploratory_AP_Lift.pdf,figure,artifacts/a2_3_table_1_main_heldout_results.csv,target=Side Effect,AP_lift_CI_high,0.079199755454644902,0.079,predictive_metric_3_decimal_places,EXPLORATORY_SUPPORTED
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Success|benchmark=assistantbench,AP,0.35664286093142478,0.357,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Success|benchmark=visualwebarena,AP,0.65371377322575641,0.654,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Success|benchmark=webarena,AP,0.64238981349837865,0.642,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Success|benchmark=workarena,AP,0.67478249870682472,0.675,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Looping|benchmark=assistantbench,AP,0.71268539178793511,0.713,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Looping|benchmark=visualwebarena,AP,0.86925485267751856,0.869,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Looping|benchmark=webarena,AP,0.93054123427050739,0.931,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Looping|benchmark=workarena,AP,0.96316920731113065,0.963,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Side Effect|benchmark=assistantbench,AP,0.044366133550194274,0.044,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Side Effect|benchmark=visualwebarena,AP,0.13641754238732393,0.136,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Side Effect|benchmark=webarena,AP,0.10240745247563374,0.102,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
FigS2_Benchmark_Heterogeneity,paper/figures/FigS2_Benchmark_Heterogeneity.pdf,figure,artifacts/a2_3_table_4_benchmark_heterogeneity.csv,target=Side Effect|benchmark=workarena,AP,0.11650994453207834,0.117,predictive_metric_3_decimal_places,DESCRIPTIVE_ONLY
