target,baseline_id,outer_fold,config_id,threshold,inner_f1,inner_precision,inner_recall,selected
side_effect,B3,2,B3_T1_C10p0_cw_balanced,0.75,0.0,0.0,0.0,False
side_effect,B3,2,B3_T1_C10p0_cw_balanced,0.8,0.0,0.0,0.0,False
side_effect,B3,2,B3_T1_C10p0_cw_balanced,0.85,0.0,0.0,0.0,False
side_effect,B3,2,B3_T1_C10p0_cw_balanced,0.9,0.0,0.0,0.0,False
side_effect,B3,2,B3_T1_C10p0_cw_balanced,0.95,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.05,0.4,0.25,1.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.1,0.5,0.5,0.5,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.15,0.5,0.5,0.5,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.2,0.5,0.5,0.5,True
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.25,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.3,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.35,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.4,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.45,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.5,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.55,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.6,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.65,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.7,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.75,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.8,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.85,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.9,0.0,0.0,0.0,False
side_effect,B3,3,B3_T1_C10p0_cw_balanced,0.95,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.05,0.5454545454545454,0.375,1.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.1,0.75,0.6,1.0,True
side_effect,B3,4,B3_T1_C10p0_cw_none,0.15,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.2,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.25,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.3,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.35,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.4,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.45,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.5,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.55,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.6,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.65,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.7,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.75,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.8,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.85,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.9,0.0,0.0,0.0,False
side_effect,B3,4,B3_T1_C10p0_cw_none,0.95,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.05,0.2222222222222222,0.125,1.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.1,0.4,0.25,1.0,True
side_effect,B3,5,B3_T1_C10p0_cw_none,0.15,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.2,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.25,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.3,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.35,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.4,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.45,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.5,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.55,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.6,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.65,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.7,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.75,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.8,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.85,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.9,0.0,0.0,0.0,False
side_effect,B3,5,B3_T1_C10p0_cw_none,0.95,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.05,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.1,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.15,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.2,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.25,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.3,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.35,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.4,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.45,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.5,0.0,0.0,0.0,True
looping,B0,1,B0_most_frequent,0.55,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.6,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.65,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.7,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.75,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.8,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.85,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.9,0.0,0.0,0.0,False
looping,B0,1,B0_most_frequent,0.95,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.05,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.1,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.15,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.2,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.25,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.3,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.35,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.4,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.45,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.5,0.0,0.0,0.0,True
looping,B0,2,B0_most_frequent,0.55,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.6,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.65,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.7,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.75,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.8,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.85,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.9,0.0,0.0,0.0,False
looping,B0,2,B0_most_frequent,0.95,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.05,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.1,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.15,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.2,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.25,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.3,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.35,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.4,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.45,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.5,0.0,0.0,0.0,True
looping,B0,3,B0_most_frequent,0.55,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.6,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.65,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.7,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.75,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.8,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.85,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.9,0.0,0.0,0.0,False
looping,B0,3,B0_most_frequent,0.95,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.05,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.1,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.15,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.2,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.25,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.3,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.35,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.4,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.45,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.5,0.0,0.0,0.0,True
looping,B0,4,B0_most_frequent,0.55,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.6,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.65,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.7,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.75,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.8,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.85,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.9,0.0,0.0,0.0,False
looping,B0,4,B0_most_frequent,0.95,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.05,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.1,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.15,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.2,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.25,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.3,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.35,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.4,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.45,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.5,0.0,0.0,0.0,True
looping,B0,5,B0_most_frequent,0.55,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.6,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.65,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.7,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.75,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.8,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.85,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.9,0.0,0.0,0.0,False
looping,B0,5,B0_most_frequent,0.95,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,1,B1_prior,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,1,B1_prior,0.15,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,1,B1_prior,0.2,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,1,B1_prior,0.25,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,1,B1_prior,0.3,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,1,B1_prior,0.35,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,1,B1_prior,0.4,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,1,B1_prior,0.45,0.6222222222222222,0.45161290322580644,1.0,True
looping,B1,1,B1_prior,0.5,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.55,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.6,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.65,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.7,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.75,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.8,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.85,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.9,0.0,0.0,0.0,False
looping,B1,1,B1_prior,0.95,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,2,B1_prior,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,2,B1_prior,0.15,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,2,B1_prior,0.2,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,2,B1_prior,0.25,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,2,B1_prior,0.3,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,2,B1_prior,0.35,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,2,B1_prior,0.4,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,2,B1_prior,0.45,0.6222222222222222,0.45161290322580644,1.0,True
looping,B1,2,B1_prior,0.5,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.55,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.6,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.65,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.7,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.75,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.8,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.85,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.9,0.0,0.0,0.0,False
looping,B1,2,B1_prior,0.95,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,3,B1_prior,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,3,B1_prior,0.15,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,3,B1_prior,0.2,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,3,B1_prior,0.25,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,3,B1_prior,0.3,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,3,B1_prior,0.35,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,3,B1_prior,0.4,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,3,B1_prior,0.45,0.6222222222222222,0.45161290322580644,1.0,True
looping,B1,3,B1_prior,0.5,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.55,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.6,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.65,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.7,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.75,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.8,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.85,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.9,0.0,0.0,0.0,False
looping,B1,3,B1_prior,0.95,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,4,B1_prior,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,4,B1_prior,0.15,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,4,B1_prior,0.2,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,4,B1_prior,0.25,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,4,B1_prior,0.3,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,4,B1_prior,0.35,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,4,B1_prior,0.4,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,4,B1_prior,0.45,0.6222222222222222,0.45161290322580644,1.0,True
looping,B1,4,B1_prior,0.5,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.55,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.6,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.65,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.7,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.75,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.8,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.85,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.9,0.0,0.0,0.0,False
looping,B1,4,B1_prior,0.95,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.05,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,5,B1_prior,0.1,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,5,B1_prior,0.15,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,5,B1_prior,0.2,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,5,B1_prior,0.25,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,5,B1_prior,0.3,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,5,B1_prior,0.35,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,5,B1_prior,0.4,0.6222222222222222,0.45161290322580644,1.0,False
looping,B1,5,B1_prior,0.45,0.6222222222222222,0.45161290322580644,1.0,True
looping,B1,5,B1_prior,0.5,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.55,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.6,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.65,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.7,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.75,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.8,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.85,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.9,0.0,0.0,0.0,False
looping,B1,5,B1_prior,0.95,0.0,0.0,0.0,False
looping,B2,1,B2_C10p0_cw_none,0.05,0.8484848484848485,0.7368421052631579,1.0,False
looping,B2,1,B2_C10p0_cw_none,0.1,0.9333333333333333,0.875,1.0,False
looping,B2,1,B2_C10p0_cw_none,0.15,0.9655172413793104,0.9333333333333333,1.0,False
looping,B2,1,B2_C10p0_cw_none,0.2,1.0,1.0,1.0,True
looping,B2,1,B2_C10p0_cw_none,0.25,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.3,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.35,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.4,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.45,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.5,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.55,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.6,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.65,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.7,0.9629629629629629,1.0,0.9285714285714286,False
looping,B2,1,B2_C10p0_cw_none,0.75,0.9230769230769231,1.0,0.8571428571428571,False
looping,B2,1,B2_C10p0_cw_none,0.8,0.9230769230769231,1.0,0.8571428571428571,False
looping,B2,1,B2_C10p0_cw_none,0.85,0.88,1.0,0.7857142857142857,False
looping,B2,1,B2_C10p0_cw_none,0.9,0.88,1.0,0.7857142857142857,False
looping,B2,1,B2_C10p0_cw_none,0.95,0.35294117647058826,1.0,0.21428571428571427,False
looping,B2,2,B2_C10p0_cw_none,0.05,0.875,0.7777777777777778,1.0,False
looping,B2,2,B2_C10p0_cw_none,0.1,0.9032258064516129,0.8235294117647058,1.0,False
looping,B2,2,B2_C10p0_cw_none,0.15,0.9032258064516129,0.8235294117647058,1.0,False
looping,B2,2,B2_C10p0_cw_none,0.2,0.9032258064516129,0.8235294117647058,1.0,True
looping,B2,2,B2_C10p0_cw_none,0.25,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.3,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.35,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.4,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.45,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.5,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.55,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.6,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.65,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.7,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,2,B2_C10p0_cw_none,0.75,0.8275862068965517,0.8,0.8571428571428571,False
looping,B2,2,B2_C10p0_cw_none,0.8,0.8275862068965517,0.8,0.8571428571428571,False
looping,B2,2,B2_C10p0_cw_none,0.85,0.8571428571428571,0.8571428571428571,0.8571428571428571,False
looping,B2,2,B2_C10p0_cw_none,0.9,0.8,0.9090909090909091,0.7142857142857143,False
looping,B2,2,B2_C10p0_cw_none,0.95,0.6363636363636364,0.875,0.5,False
looping,B2,3,B2_C10p0_cw_none,0.05,0.875,0.7777777777777778,1.0,False
looping,B2,3,B2_C10p0_cw_none,0.1,0.9333333333333333,0.875,1.0,False
looping,B2,3,B2_C10p0_cw_none,0.15,0.9333333333333333,0.875,1.0,False
looping,B2,3,B2_C10p0_cw_none,0.2,0.9333333333333333,0.875,1.0,False
looping,B2,3,B2_C10p0_cw_none,0.25,0.9333333333333333,0.875,1.0,False
looping,B2,3,B2_C10p0_cw_none,0.3,0.9333333333333333,0.875,1.0,True
looping,B2,3,B2_C10p0_cw_none,0.35,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.4,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.45,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.5,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.55,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.6,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.65,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.7,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.75,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.8,0.896551724137931,0.8666666666666667,0.9285714285714286,False
looping,B2,3,B2_C10p0_cw_none,0.85,0.8571428571428571,0.8571428571428571,0.8571428571428571,False
looping,B2,3,B2_C10p0_cw_none,0.9,0.8571428571428571,0.8571428571428571,0.8571428571428571,False
looping,B2,3,B2_C10p0_cw_none,0.95,0.75,0.9,0.6428571428571429,False
looping,B2,4,B2_C10p0_cw_none,0.05,0.8484848484848485,0.7368421052631579,1.0,False
looping,B2,4,B2_C10p0_cw_none,0.1,0.9032258064516129,0.8235294117647058,1.0,False
looping,B2,4,B2_C10p0_cw_none,0.15,0.9032258064516129,0.8235294117647058,1.0,False
looping,B2,4,B2_C10p0_cw_none,0.2,0.9032258064516129,0.8235294117647058,1.0,True
looping,B2,4,B2_C10p0_cw_none,0.25,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,4,B2_C10p0_cw_none,0.3,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,4,B2_C10p0_cw_none,0.35,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,4,B2_C10p0_cw_none,0.4,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,4,B2_C10p0_cw_none,0.45,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,4,B2_C10p0_cw_none,0.5,0.8275862068965517,0.8,0.8571428571428571,False
looping,B2,4,B2_C10p0_cw_none,0.55,0.8275862068965517,0.8,0.8571428571428571,False
looping,B2,4,B2_C10p0_cw_none,0.6,0.8275862068965517,0.8,0.8571428571428571,False
looping,B2,4,B2_C10p0_cw_none,0.65,0.8571428571428571,0.8571428571428571,0.8571428571428571,False
looping,B2,4,B2_C10p0_cw_none,0.7,0.8571428571428571,0.8571428571428571,0.8571428571428571,False
looping,B2,4,B2_C10p0_cw_none,0.75,0.8571428571428571,0.8571428571428571,0.8571428571428571,False
looping,B2,4,B2_C10p0_cw_none,0.8,0.8571428571428571,0.8571428571428571,0.8571428571428571,False
looping,B2,4,B2_C10p0_cw_none,0.85,0.8148148148148148,0.8461538461538461,0.7857142857142857,False
looping,B2,4,B2_C10p0_cw_none,0.9,0.7692307692307693,0.8333333333333334,0.7142857142857143,False
looping,B2,4,B2_C10p0_cw_none,0.95,0.72,0.8181818181818182,0.6428571428571429,False
looping,B2,5,B2_C0p1_cw_none,0.05,0.8,0.6666666666666666,1.0,False
looping,B2,5,B2_C0p1_cw_none,0.1,0.8235294117647058,0.7,1.0,False
looping,B2,5,B2_C0p1_cw_none,0.15,0.875,0.7777777777777778,1.0,False
looping,B2,5,B2_C0p1_cw_none,0.2,0.875,0.7777777777777778,1.0,True
looping,B2,5,B2_C0p1_cw_none,0.25,0.8387096774193549,0.7647058823529411,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.3,0.8387096774193549,0.7647058823529411,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.35,0.8387096774193549,0.7647058823529411,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.4,0.8387096774193549,0.7647058823529411,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.45,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.5,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.55,0.8666666666666667,0.8125,0.9285714285714286,False
looping,B2,5,B2_C0p1_cw_none,0.6,0.8666666666666667,0.8125,0.9285714285714286,False
