target,held_out_group,baseline_id,selected_config_id,threshold,inner_f1,inner_precision,inner_recall,selected
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.15,0.7006369426751592,0.5392156862745098,1.0,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.2,0.7432432432432432,0.5913978494623656,1.0,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.25,0.75177304964539,0.6162790697674418,0.9636363636363636,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.3,0.7737226277372263,0.6463414634146342,0.9636363636363636,True
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.35,0.7633587786259542,0.6578947368421053,0.9090909090909091,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.4,0.72,0.6428571428571429,0.8181818181818182,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.45,0.7107438016528925,0.6515151515151515,0.7818181818181819,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.5,0.6782608695652174,0.65,0.7090909090909091,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.55,0.6915887850467289,0.7115384615384616,0.6727272727272727,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.6,0.66,0.7333333333333333,0.6,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.65,0.5287356321839081,0.71875,0.41818181818181815,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.7,0.5411764705882353,0.7666666666666667,0.41818181818181815,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.75,0.5301204819277109,0.7857142857142857,0.4,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.8,0.49382716049382713,0.7692307692307693,0.36363636363636365,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.85,0.4533333333333333,0.85,0.3090909090909091,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.9,0.2222222222222222,0.875,0.12727272727272726,False
looping,webarena,B3,B3_T1_C10p0_cw_balanced,0.95,0.03571428571428571,1.0,0.01818181818181818,False
looping,workarena,B0,B0_most_frequent,0.05,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.1,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.15,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.2,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.25,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.3,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.35,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.4,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.45,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.5,0.0,0.0,0.0,True
looping,workarena,B0,B0_most_frequent,0.55,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.6,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.65,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.7,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.75,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.8,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.85,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.9,0.0,0.0,0.0,False
looping,workarena,B0,B0_most_frequent,0.95,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.05,0.5759162303664922,0.40441176470588236,1.0,False
looping,workarena,B1,B1_prior,0.1,0.5759162303664922,0.40441176470588236,1.0,False
looping,workarena,B1,B1_prior,0.15,0.5759162303664922,0.40441176470588236,1.0,False
looping,workarena,B1,B1_prior,0.2,0.5759162303664922,0.40441176470588236,1.0,False
looping,workarena,B1,B1_prior,0.25,0.5759162303664922,0.40441176470588236,1.0,False
looping,workarena,B1,B1_prior,0.3,0.5759162303664922,0.40441176470588236,1.0,False
looping,workarena,B1,B1_prior,0.35,0.5759162303664922,0.40441176470588236,1.0,True
looping,workarena,B1,B1_prior,0.4,0.45255474452554745,0.3780487804878049,0.5636363636363636,False
looping,workarena,B1,B1_prior,0.45,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.5,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.55,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.6,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.65,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.7,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.75,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.8,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.85,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.9,0.0,0.0,0.0,False
looping,workarena,B1,B1_prior,0.95,0.0,0.0,0.0,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.05,0.6111111111111112,0.44,1.0,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.1,0.738255033557047,0.5851063829787234,1.0,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.15,0.8461538461538461,0.7333333333333333,1.0,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.2,0.864,0.7714285714285715,0.9818181818181818,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.25,0.8833333333333333,0.8153846153846154,0.9636363636363636,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.3,0.8907563025210085,0.828125,0.9636363636363636,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.35,0.8907563025210085,0.828125,0.9636363636363636,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.4,0.8813559322033898,0.8253968253968254,0.9454545454545454,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.45,0.8869565217391304,0.85,0.9272727272727272,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.5,0.8947368421052632,0.864406779661017,0.9272727272727272,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.55,0.8928571428571429,0.8771929824561403,0.9090909090909091,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.6,0.9009009009009009,0.8928571428571429,0.9090909090909091,True
looping,workarena,B2,B2_C0p1_cw_balanced,0.65,0.9009009009009009,0.8928571428571429,0.9090909090909091,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.7,0.8807339449541285,0.8888888888888888,0.8727272727272727,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.75,0.8598130841121495,0.8846153846153846,0.8363636363636363,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.8,0.8571428571428571,0.9,0.8181818181818182,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.85,0.8,0.8888888888888888,0.7272727272727273,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.9,0.75,0.8780487804878049,0.6545454545454545,False
looping,workarena,B2,B2_C0p1_cw_balanced,0.95,0.47368421052631576,0.8571428571428571,0.32727272727272727,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.05,0.5789473684210527,0.4074074074074074,1.0,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.1,0.572972972972973,0.4076923076923077,0.9636363636363636,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.15,0.5942857142857143,0.43333333333333335,0.9454545454545454,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.2,0.611764705882353,0.45217391304347826,0.9454545454545454,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.25,0.6153846153846154,0.4752475247524752,0.8727272727272727,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.3,0.624113475177305,0.5116279069767442,0.8,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.35,0.6461538461538462,0.56,0.7636363636363637,True
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.4,0.6115702479338843,0.5606060606060606,0.6727272727272727,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.45,0.584070796460177,0.5689655172413793,0.6,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.5,0.5233644859813084,0.5384615384615384,0.509090909090909,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.55,0.5106382978723404,0.6153846153846154,0.43636363636363634,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.6,0.47191011235955055,0.6176470588235294,0.38181818181818183,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.65,0.3950617283950617,0.6153846153846154,0.2909090909090909,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.7,0.38461538461538464,0.6521739130434783,0.2727272727272727,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.75,0.32432432432432434,0.631578947368421,0.21818181818181817,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.8,0.22857142857142856,0.5333333333333333,0.14545454545454545,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.85,0.0967741935483871,0.42857142857142855,0.05454545454545454,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.9,0.03389830508474576,0.25,0.01818181818181818,False
looping,workarena,B3,B3_T1_C10p0_cw_balanced,0.95,0.0,0.0,0.0,False
